;RowNum,LocalDate,LocalTime,{TS_Coater_Infeed_Nip_Spd_MPM},{TS_Coater_Infeed_Nip_Current_Fdbk},{TS_Laminator_Spd_Fdbk_MPM},{TS_Laminator_Current_Fdbk},{TS_LAM_Infeed_Nip_Spd_Fdbk_MPM},{TS_LAM_Infeed_Nip_Current_Fdbk},{SRC_Infeed_Nip_Spd_Fdbk_MPM},{SRC_Infeed_Nip_Current_Fdbk},{GEW_Chill_Roll_Spd_Fdbk_MPM},{GEW_Chill_Roll_Current_Fdbk},{PS_Infeed_Nip_Spd_Fdbk_MPM},{PS_Infeed_Nip_Current_Fdbk},{PS_Backup_Roll_Spd_Fdbk_MPM},{PS_Backup_Roll_Current_Fdbk},{PS_Laminator_Spd_Fdbk_MPM},{PS_Laminator_Current_Fdbk},{PS_Laminator_Path_Roll_Spd_Fdbk_MPM},{PS_Laminator_Path_Roll_Current_Fdbk},{Rewinder_1_Spd_Fdbk_MPM},{Rewinder_1_Current_Fdbk},{Rewinder_2_Spd_Fdbk_MPM},{Rewinder_2_Current_Fdbk},{Liner_UNW_1_Spd_Fdbk_MPM},{Liner_UNW_1_Current_Fdbk},{Liner_UNW_2_Spd_Fdbk_MPM},{Liner_UNW_2_Current_Fdbk},{PSZ1A_IND_TEMP},{PSZ1B_CTRL_TEMP},{PSZ1C_IND_TEMP},{PSZ2A_IND_TEMP},{PSZ2B_CTRL_TEMP},{PSZ2C_IND_TEMP},{PSZ3A_IND_TEMP},{PSZ3B_CTRL_TEMP},{PSZ3C_IND_TEMP},{PSZ4A_CTRL_TEMP},{PSZ4B_IND_TEMP},{TSZ1A_CTRL_TEMP},{TSZ1B_IND_TEMP},{TSZ2A_CTRL_TEMP},{TSZ2B_IND_TEMP},{TSZ3A_CTRL_TEMP},{SRCZ1A_CTRL_TEMP},{SRCZ1B_IND_TEMP},{TS_Coater_Infeed_Nip_Tension_Fdbk},{TS_Pull_Roll_Tension_Fdbk},{TS_LAM_Infeed_Nip_Tension_Fdbk},{TS_Laminator_Tension_Fdbk},{SRC_Infeed_Nip_Tension_Fdbk},{SRC_Coater_Pull_Roll_Tension_Fdbk},{PS_Infeed_Nip_Tension_Fdbk},{PS_Die_Coater_Pull_Roll_Tension_Fdbk},{Rewinder_Tension_Fdbk},{Liner_UNW_Tension_Fdbk},{Accumulator_Inlet_Tension_Fdbk},{Accumulator_Roll_Up_Down_DcrFdbkPct},{TS_Coater_Grvr_Roll_Spd_Fdbk_MPM},{TS_Coater_Grvr_Roll_Current_Fdbk},{TS_Pull_Roll_Spd_Fdbk_MPM},{TS_Pull_Roll_Current_Fdbk},{SRC_Coater_Pull_Roll_Spd_Fdbk_MPM},{SRC_Coater_Pull_Roll_Current_Fdbk},{SRC_Coater_Grvr_Roll_Spd_Fdbk_MPM},{TS_Coater_Grvr_Roll_Current_Fdbk},{PS_Die_Coater_Pull_Roll_Spd_Fdbk_MPM},{PS_Die_Coater_Pull_Roll_Current_Fdbk},{Accumulator_Inlet_Spd_Fdbk_MPM},{Accumulator_Inlet_Current_Fdbk},{Accumulator_Outlet_Spd_Fdbk_MPM},{Accumulator_Outlet_Current_Fdbk},{Accumulator_Roll_Up_Down_Spd_Fdbk_MPM},{Accumulator_Roll_Up_Down_Current_Fdbk},{SRC_Coater_Humidity},{SRC_Coater_Temp},{TS_COATER_HUMIDITY},{TS_COATER_TEMP},{[ILine]PS_Coater_LEL_Ind},{[ILine]TS_Coater_LEL_Ind},{Actual_Length},{Line_Speed_mpm},{LUW1_Actual_Length_Mtr},{LUW2_Actual_Length_Mtr},{REW1_Actual_Length_Mtr},{REW2_Actual_Length_Mtr},{CUW1_Actual_Length_Mtr},{CUW2_Actual_Length_Mtr},{MUW1_Actual_Length_Mtr},{MUW2_Actual_Length_Mtr},{UV_Room_Temp},{UV_Chiller_IL_Temp},{UV_Chiller_OL_Temp},{UV_Lamp1_Intensity},{UV_Lamp2_Intensity},{UV_Lamp1_Temp},{UV_Lamp2_Temp},{UV_Lamp1_vtg},{UV_Lamp2_vtg},{UV_Lamp1_Current_Amp},{UV_Lamp2_Current_Amp},{UV_Sply_Blr_IL_Air_Temp},{UV_Lamp1_Sply_blr_spd_HZ},{UV_Lamp1_Exhaust_blr_spd_HZ},{UV_Lamp2_Sply_blr_spd_HZ},{UV_Lamp2_Exhaust_blr_spd_HZ},{ROLL_NUMBERS}
4384,05/14/2025,01:16:30,17.965,4.241,17.852,7.341,17.715,4.091,17.688,3.911,17.24,4.011,17.876,4.16,18.036,4,18.003,5.091,17.97,3.985,0,0,16.417,4.579,0,0,18.578,4.345,83.1,84.8,85.6,105.1,104.8,104.5,102.3,105,101.9,105.5,104.6,44.7,47.5,115,120.1,109.4,35.6,37.4,26.724,24.485,62.237,40.146,40.414,0.52,40.366,39.131,22.487,21.829,0.006,6.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.024,24.98,29.77,37.641,0.213,0,576.078,18,8634.818,7542.996,8706.402,7432.627,10171.339,5972.187,11274.7,4894.98,23.9,22,20,84.844,79.882,86,90,2273.876,2278.509,11.94,11.289,22.8,55,55,50,50,25ESXI0121
4385,05/14/2025,01:17:30,17.998,4.22,17.905,7.425,17.839,4.079,17.683,3.897,17.197,4.001,17.856,4.149,18.025,4,18.018,5.096,17.969,3.99,0,0,16.369,4.576,0,0,18.615,4.344,83.1,84.7,85.6,105.1,104.8,104.5,102.3,105.1,101.9,105.5,104.5,44.7,47.4,115,120.1,110.4,35.5,37.4,27.595,24.89,63.096,40.72,40.06,0.33,39.871,38.955,23.134,22.11,0.005,6.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.056,24.961,29.737,37.728,0.152,0,594.219,18,8634.818,7561.138,8706.402,7450.77,10171.339,5990.329,11292.842,4894.98,23.8,22,20,85.034,79.882,86,90,2273.876,2278.509,11.967,11.289,22.8,55,55,50,50,25ESXI0121
4386,05/14/2025,01:18:30,17.984,4.247,17.808,7.334,17.867,4.073,17.667,3.914,17.225,4.002,17.846,4.142,18.034,4,18.001,5.123,17.968,3.992,0,0,16.387,4.569,0,0,18.488,4.345,83.1,84.7,85.6,105,104.8,104.5,102.4,105.1,101.9,105.5,104.5,44.7,47.4,115,120.1,111.4,35.6,37.3,26.775,25.625,62.82,39.609,39.762,0.31,40.124,39.064,20.926,21.676,0.005,6.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.024,24.961,29.608,37.786,0.183,0,612.349,18,8634.818,7579.268,8706.402,7468.899,10171.339,6008.458,11310.972,4894.98,23.9,22,20,85.016,79.888,87,90,2278.509,2278.046,11.94,11.292,22.8,55,55,50,50,25ESXI0121
4387,05/14/2025,01:19:30,17.974,4.22,17.831,7.411,17.934,4.088,17.699,3.892,17.213,4.006,17.857,4.144,18.026,4,18.004,5.108,17.949,3.988,0,0,16.366,4.564,0,0,18.59,4.339,83.1,84.7,85.5,105,104.8,104.4,102.3,105.2,102,105.4,104.5,44.4,47.6,114.9,120,112.3,35.5,37.3,26.793,25.861,63.473,39.488,40.345,0.493,39.863,38.852,22.646,22.976,0.001,6.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.056,24.98,29.673,37.786,0.034,0,630.404,18,8634.818,7597.323,8706.402,7486.955,10171.339,6026.514,11329.027,4894.98,23.9,22,20,85.016,79.866,88,91,2278.509,2278.046,11.94,11.289,22.8,55,55,50,50,25ESXI0121
4388,05/14/2025,01:20:30,17.97,4.254,17.851,7.42,17.87,4.071,17.68,3.916,17.23,4.022,17.853,4.148,18.022,4.002,17.976,5.14,17.946,3.985,0,0,16.415,4.567,0,0,18.366,4.346,83.1,84.6,85.5,105,104.8,104.4,102.3,105.2,102,105.5,104.5,44.1,47.5,114.8,120,113.1,35.5,37.2,26.891,25.401,63.262,39.143,39.894,0.468,39.943,39.079,21.759,21.635,0,6.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.089,24.961,29.802,37.641,0,0,648.515,18,8634.818,7615.434,8706.402,7505.065,10171.339,6044.625,11347.138,4894.98,23.9,22,20,85.016,79.888,87,90,2278.509,2278.046,11.94,11.292,22.8,55,55,50,50,25ESXI0121
4389,05/14/2025,01:21:31,17.944,4.265,17.797,7.359,17.919,4.091,17.714,3.889,17.238,4.004,17.859,4.166,18.027,4,18.006,5.121,17.983,3.982,0,0,16.418,4.576,0,0,18.458,4.346,83,84.6,85.4,105,104.8,104.4,102.3,105.1,101.9,105.4,104.4,43.9,47.3,114.8,120,114,35.4,37.2,26.688,25.753,63.391,39.578,40.305,0.269,39.901,38.924,20.57,21.932,0,6.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.121,24.98,29.961,37.583,0,0,666.688,18,8634.818,7633.606,8706.402,7523.238,10171.339,6062.798,11365.311,4894.98,23.8,22,19,84.844,79.882,88,89,2273.876,2278.509,11.94,11.289,22.9,55,55,50,50,25ESXI0121
4390,05/14/2025,01:22:30,17.92,4.245,17.874,7.418,17.903,4.081,17.703,3.916,17.248,3.991,17.87,4.161,18.026,4,17.996,5.157,17.948,3.981,0,0,16.357,4.586,0,0,18.421,4.343,83,84.6,85.4,105,104.8,104.4,102.3,105.2,101.9,105.4,104.5,43.8,47.1,114.8,119.9,114.9,35.4,37.2,26.579,25.718,63.493,39.647,39.993,0.237,40.02,38.824,21.004,22.109,0,6.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.089,24.98,30.12,37.525,0.152,0,684.798,18,8634.818,7651.717,8706.402,7541.349,10171.339,6080.908,11383.422,4894.98,23.9,21,19,85.034,79.904,88,90,2273.876,2278.509,11.967,11.292,23,55,55,50,50,25ESXI0121
4391,05/14/2025,01:23:31,17.969,4.216,17.889,7.441,17.835,4.072,17.702,3.888,17.268,4.005,17.869,4.168,18.029,4,18.002,5.107,17.957,3.981,0,0,16.424,4.593,0,0,18.596,4.337,83,84.6,85.4,105,104.8,104.4,102.3,105.2,101.9,105.4,104.4,43.7,47.1,114.7,119.9,115.7,35.4,37.1,26.512,25.188,63.048,40.167,40.197,0.451,40.171,39.192,21.865,21.402,0.001,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.056,25,30.217,37.409,0.152,0,702.903,18,8634.818,7669.822,8706.402,7559.454,10171.339,6099.013,11401.525,4894.98,23.8,21,19,85.016,79.888,89,90,2278.509,2278.046,11.94,11.292,23,55,55,50,50,25ESXI0121
4392,05/14/2025,01:24:31,17.952,4.225,17.884,7.418,17.874,4.091,17.69,3.918,17.266,4.012,17.839,4.166,18.04,4,17.995,5.139,17.95,3.976,0,0,16.425,4.59,0,0,18.488,4.342,83,84.6,85.4,105.1,104.8,104.5,102.3,105.2,101.9,105.4,104.4,43.7,47.1,114.8,120,116.5,35.3,37.1,26.941,24.363,63.351,40.218,40.135,0.427,39.749,38.992,22.475,22.926,0,6.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.153,25.019,30.347,37.438,0.034,0,721.015,18,8634.818,7687.934,8706.402,7577.565,10171.339,6117.125,11419.638,4894.98,23.8,21,19,84.863,79.904,88,90,2274.34,2278.509,11.94,11.292,23,55,55,50,50,25ESXI0121
4393,05/14/2025,01:25:31,17.944,4.22,17.835,7.277,17.834,4.069,17.694,3.888,17.264,4.013,17.866,4.166,18.036,4,17.997,5.142,17.987,3.983,0,0,16.385,4.607,0,0,18.405,4.343,82.9,84.6,85.4,105.1,104.8,104.5,102.3,105.2,102,105.4,104.4,43.6,47.2,114.8,120,117.1,35.3,37.1,27.002,25.603,63.005,40.174,40.199,0.243,39.917,39.081,20.797,21.491,0,6.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.121,25,30.347,37.438,0.003,0,739.145,18,8634.818,7706.063,8706.402,7595.695,10171.339,6135.254,11437.768,4894.98,23.8,21,18,85.016,79.904,88,90,2278.509,2278.509,11.94,11.292,23,55,55,50,50,25ESXI0121
4394,05/14/2025,01:26:31,17.961,4.223,17.85,7.292,17.819,4.097,17.686,3.916,17.268,3.992,17.875,4.156,18.036,4,17.963,5.141,17.962,3.989,0,0,16.217,4.62,0,0,18.621,4.339,83,84.6,85.4,105,104.8,104.5,102.2,105.2,101.9,105.4,104.4,43.6,47.2,114.9,120,117.8,35.3,37.1,27.167,25.493,62.994,40.192,39.834,0.274,39.953,38.79,22.488,22.661,0.002,6.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.185,25.019,30.282,37.322,0.034,0,757.232,18,8634.818,7724.15,8706.402,7613.782,10171.339,6153.341,11455.854,4894.98,23.8,21,20,84.863,79.904,85,90,2274.34,2278.509,11.94,11.292,23,55,55,50,50,25ESXI0121
4395,05/14/2025,01:27:31,18.027,4.22,17.921,7.206,17.829,4.072,17.687,3.895,17.263,3.996,17.9,4.151,18.027,4,17.992,5.156,17.97,3.985,0,0,16.378,4.618,0,0,18.446,4.341,82.9,84.6,85.4,105.1,104.9,104.5,102.3,105.2,101.9,105.4,104.4,43.6,47.3,114.8,120.1,118.4,35.3,37.1,27.773,25.116,63.001,40.272,39.864,0.387,40.287,39.145,21.864,22.299,0.002,6.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.185,25.019,30.315,37.409,0.064,0,775.374,18,8634.818,7742.286,8706.402,7631.924,10171.339,6171.483,11473.996,4894.98,23.8,21,20,85.016,79.888,89,90,2278.509,2278.046,11.94,11.292,22.9,55,55,50,50,25ESXI0121
4396,05/14/2025,01:28:31,18.004,4.256,17.955,7.18,17.868,4.084,17.682,3.916,17.245,4.016,17.895,4.147,18.021,4,17.991,5.125,17.951,3.98,0,0,16.391,4.598,0,0,18.579,4.341,82.9,84.6,85.4,105.1,104.9,104.5,102.3,105.2,102,105.3,104.4,43.6,47.3,114.9,120.1,118.9,35.3,37.1,26.856,24.478,63.158,40.232,40.014,0.455,40.074,38.959,20.831,21.078,0.005,6.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.185,24.98,30.347,37.351,0.064,0,793.479,18,8634.818,7760.398,8706.402,7650.03,10171.339,6189.589,11492.102,4894.98,23.8,21,21,85.016,79.888,88,90,2278.509,2278.046,11.94,11.292,23,55,55,50,50,25ESXI0121
4397,05/14/2025,01:29:31,17.986,4.262,17.947,7.069,17.88,4.083,17.692,3.888,17.223,4.012,17.893,4.146,18.031,4,18.01,5.145,17.955,3.979,0,0,16.442,4.597,0,0,18.711,4.338,82.9,84.6,85.4,105.1,104.8,104.5,102.3,105.2,101.9,105.3,104.3,43.6,47.3,114.8,120.1,119.4,35.3,37,27.387,25.403,63.104,39.791,39.767,0.296,39.91,38.912,21.077,22.744,0.005,6.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.121,25.019,30.441,37.351,0,0,811.591,18,8634.818,7778.51,8706.402,7668.141,10171.339,6207.701,11510.214,4894.98,23.9,22,21,84.997,79.888,89,90,2278.509,2278.046,11.937,11.292,22.9,55,55,50,50,25ESXI0121
4398,05/14/2025,01:30:31,17.948,4.204,17.913,7.267,17.886,4.072,17.7,3.919,17.224,3.993,17.901,4.149,18.022,4,17.989,5.118,17.965,3.975,0,0,16.36,4.617,0,0,18.39,4.339,82.9,84.6,85.4,105,104.9,104.5,102.3,105.2,101.9,105.3,104.3,43.6,47.3,114.9,120.2,119.7,35.3,37,26.9,24.682,63.158,39.971,40.178,0.244,39.897,38.997,21.529,22.299,0.003,6.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.121,24.98,30.441,37.351,0.034,0,829.696,18,8634.818,7796.615,8706.402,7686.247,10171.339,6225.806,11528.318,4894.98,23.9,22,22,84.978,79.866,90,90,2278.046,2278.046,11.937,11.289,22.8,55,55,50,50,25ESXI0121
4399,05/14/2025,01:31:31,17.996,4.189,17.863,7.316,17.838,4.093,17.66,3.89,17.219,4.007,17.893,4.147,18.033,4,17.993,5.116,17.952,3.98,0,0,16.261,4.614,0,0,18.516,4.335,82.9,84.5,85.3,105,104.9,104.5,102.3,105.2,101.9,105.3,104.3,43.6,47.3,114.9,120.2,119.9,35.3,37,27.481,25.569,62.931,39.556,39.714,0.285,40.329,39.123,22.443,21.081,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.089,25.019,30.376,37.409,0.064,0,847.809,18,8634.818,7814.727,8706.402,7704.359,10171.339,6243.918,11546.432,4894.98,23.9,22,22,84.978,79.904,90,90,2278.046,2278.509,11.937,11.292,22.8,55,55,50,50,25ESXI0121
4400,05/14/2025,01:32:31,17.976,4.203,17.908,7.357,17.861,4.073,17.678,3.92,17.22,4.007,17.87,4.15,18.027,4,18.027,5.127,17.978,3.984,0,0,16.251,4.61,0,0,18.728,4.333,82.9,84.5,85.3,105,104.9,104.5,102.3,105,101.9,105.3,104.3,43.6,47.3,114.9,120.2,119.9,35.3,37,27.375,25.414,63.145,39.668,39.928,0.364,40.107,39.001,20.135,21.47,0.005,5.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.024,25.039,30.441,37.351,0.122,0,865.946,18,8634.818,7832.864,8706.402,7722.496,10171.339,6262.055,11564.568,4894.98,23.9,23,21,85.016,79.888,88,90,2278.509,2278.046,11.94,11.292,22.9,55,55,50,50,25ESXI0121
4401,05/14/2025,01:33:31,17.959,4.223,17.859,7.293,17.823,4.095,17.681,3.886,17.25,4.001,17.915,4.151,18.024,4,17.989,5.177,17.976,3.987,0,0,16.312,4.632,0,0,18.584,4.339,82.8,84.5,85.3,105.1,104.9,104.5,102.3,105.1,101.9,105.2,104.2,43.6,47.2,115,120.2,119.6,35.3,37,26.829,26.021,62.801,39.679,39.982,0.292,40.246,38.991,21.892,23.114,0,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.024,25,30.441,37.322,0.213,0,884.094,18,8634.818,7851.013,8706.402,7740.644,10171.339,6280.204,11582.717,4894.98,23.9,23,21,84.997,79.866,87,90,2278.509,2278.046,11.937,11.289,23,55,55,50,50,25ESXI0121
4402,05/14/2025,01:34:31,17.912,4.263,17.902,7.438,17.715,4.081,17.697,3.917,17.242,4.016,17.885,4.17,18.046,4,17.999,5.162,17.952,3.985,0,0,16.284,4.618,0,0,18.529,4.339,82.9,84.5,85.3,105.1,104.9,104.5,102.3,105,101.8,105.2,104.2,43.6,47.2,115,120.3,119.1,35.2,36.9,25.865,24.53,62.442,40.896,40.524,0.336,39.959,39.208,19.96,21.88,0,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.024,25.019,30.441,37.351,0,0,902.175,18,8634.818,7869.094,8706.402,7758.725,10171.339,6298.285,11600.798,4894.98,23.8,23,21,84.997,79.882,88,90,2278.509,2278.509,11.937,11.289,23,55,55,50,50,25ESXI0121
4403,05/14/2025,01:35:31,17.959,4.237,17.855,7.442,17.802,4.077,17.681,3.893,17.244,3.994,17.884,4.17,18.038,4,18,5.128,17.961,3.984,0,0,16.29,4.611,0,0,18.694,4.337,82.8,84.5,85.3,105.1,104.9,104.5,102.2,105,101.8,105.1,104.2,43.6,47.2,115,120.3,118.3,35.2,36.9,26.682,25.401,62.812,40.544,40.105,0.32,39.933,38.91,21.048,21.219,0,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.927,25.039,30.376,37.351,0.003,0,920.312,18,8634.818,7887.23,8706.402,7776.862,10171.339,6316.422,11618.935,4894.98,23.9,22,21,84.997,79.866,88,90,2278.509,2278.046,11.937,11.289,23,55,55,50,50,25ESXI0121
4404,05/14/2025,01:36:31,17.953,4.222,17.9,7.425,17.76,4.084,17.65,3.919,17.261,4.004,17.863,4.17,18.036,4,18.003,5.106,17.956,3.981,0,0,16.342,4.613,0,0,18.414,4.333,82.8,84.5,85.3,105.1,104.9,104.5,102.2,105,101.7,105.1,104.2,43.6,47.2,115,120.2,117.5,35.2,36.9,26.669,25.347,62.384,40.39,39.767,0.325,40.245,39.213,21.627,21.436,0,5.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.927,25.039,30.376,37.351,0.183,0,938.424,18,8634.818,7905.343,8706.402,7794.974,10171.339,6334.534,11637.047,4894.98,23.9,22,20,84.856,79.866,87,90,2274.803,2278.046,11.937,11.289,22.9,55,55,50,50,25ESXI0121
4405,05/14/2025,01:37:31,17.951,4.204,17.884,7.324,17.809,4.068,17.686,3.892,17.25,4.012,17.838,4.174,18.029,4,18.008,5.138,17.989,3.974,0,0,16.24,4.627,0,0,18.702,4.333,82.8,84.4,85.3,105.1,104.9,104.5,102.3,105,101.8,105.1,104.1,43.6,47.3,115,120.3,116.5,35.2,36.9,26.663,25.091,62.816,40.064,40.091,0.334,39.733,39.074,21.843,22.487,0,5.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.96,25.058,30.441,37.293,0.034,0,956.567,18,8634.818,7923.485,8706.402,7813.117,10171.339,6352.677,11655.189,4894.98,23.8,22,20,85.016,79.882,87,89,2278.509,2278.509,11.94,11.289,23,55,55,50,50,25ESXI0121
4406,05/14/2025,01:38:31,17.997,4.214,17.906,7.369,17.848,4.09,17.698,3.919,17.266,4.013,17.835,4.164,18.027,4,17.994,5.135,17.97,3.973,0,0,16.26,4.642,0,0,18.377,4.335,82.8,84.4,85.2,105.1,105,104.5,102.2,105,101.7,105.1,104.1,43.5,47.3,115,120.3,115.3,35.2,36.9,27.507,25.848,63.063,39.88,39.788,0.33,39.987,39.065,21.341,22.301,0.005,5.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.96,25.019,30.441,37.351,0.183,0,974.667,18,8634.818,7941.585,8706.402,7831.217,10171.339,6370.776,11673.289,4894.98,23.9,22,20,85.016,79.882,87,89,2278.509,2278.509,11.94,11.289,23,55,55,50,50,25ESXI0121
4407,05/14/2025,01:39:31,18.011,4.251,17.823,7.388,17.928,4.073,17.71,3.886,17.275,3.985,17.834,4.159,18.022,4,18.007,5.139,17.978,3.974,0,0,16.249,4.639,0,0,18.496,4.338,82.7,84.4,85.2,105.1,104.9,104.5,102.1,104.9,101.7,105.1,104.1,43.5,47.3,114.9,120.3,113.8,35.2,36.8,27.634,25.13,63.678,39.379,40.264,0.383,39.877,38.847,20.769,22.06,0.002,5.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.089,25.058,30.441,37.38,0,0,992.785,18,8634.818,7959.703,8706.402,7849.335,10171.339,6388.895,11691.407,4894.98,23.8,22,20,85,79.904,87,90,2278.046,2278.509,11.94,11.292,23,55,55,50,50,25ESXI0121
4408,05/14/2025,01:40:31,17.977,4.224,17.848,7.409,17.912,4.089,17.694,3.919,17.266,3.997,17.829,4.149,18.019,4,18.003,5.155,17.966,3.983,0,0,16.337,4.637,0,0,18.563,4.336,82.7,84.4,85.2,105.1,104.9,104.5,102.1,104.8,101.7,105,104,43.6,47.3,114.9,120.3,112.3,35.2,36.7,27.203,25.341,63.461,39.425,39.866,0.366,39.735,39.073,19.782,21.431,0,5.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.056,25.019,30.473,37.322,0,0,1010.89,18,8634.818,7977.809,8706.402,7867.44,10171.339,6407,11709.514,4894.98,23.8,22,19,85.016,79.882,87,89,2278.509,2278.509,11.94,11.289,23.1,55,55,50,50,25ESXI0121
4409,05/14/2025,01:41:31,17.916,4.198,17.839,7.392,17.901,4.078,17.706,3.891,17.267,4.009,17.841,4.153,18.031,4,17.996,5.13,17.963,3.983,0,0,16.361,4.644,0,0,18.586,4.332,82.7,84.4,85.2,105.1,104.9,104.5,102.1,104.8,101.6,105,104,43.5,47.3,115,120.3,110.6,35.2,36.8,26.481,24.983,63.414,39.572,40.189,0.351,39.843,39.067,21.302,21.535,0.003,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.185,25.039,30.538,37.409,0.095,0,1029.04,18,8634.818,7995.958,8706.402,7885.59,10171.339,6425.149,11727.662,4894.98,23.8,21,19,84.978,79.904,88,90,2278.046,2278.509,11.937,11.292,23,55,55,50,50,25ESXI0121
4410,05/14/2025,01:42:31,18.02,4.207,17.844,7.415,17.903,4.086,17.672,3.914,17.209,4.016,17.816,4.157,18.034,4,18.03,5.167,17.958,3.989,0,0,16.279,4.64,0,0,18.649,4.334,82.7,84.3,85.2,105.1,104.9,104.5,102.1,104.8,101.7,105,104,43.5,47.3,115,120.2,109,35.1,36.7,27.728,25.69,63.427,39.154,39.096,0.305,40.093,38.995,19.879,21.382,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.218,25.058,30.603,37.322,0.152,0,1047.17,18,8634.818,8014.089,8706.402,7903.72,10171.339,6443.28,11745.793,4894.98,23.9,21,19,84.997,79.904,87,90,2278.509,2278.509,11.937,11.292,23.1,55,55,50,50,25ESXI0121
4411,05/14/2025,01:43:31,18.012,4.238,17.813,7.399,17.832,4.081,17.657,3.897,17.232,3.991,17.826,4.158,18.032,4,18.005,5.104,17.962,3.992,0,0,16.199,4.659,0,0,18.474,4.332,82.7,84.3,85.2,105.1,104.9,104.5,102.1,104.8,101.6,105,104,43.4,47.3,115,120.2,107.2,35.1,36.7,27.317,25.262,63.024,39.221,39.587,0.338,40.236,39.208,21.522,21.594,0.001,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.25,25.058,30.603,37.322,0.064,0,1065.27,18,8634.818,8032.188,8706.402,7921.82,10171.339,6461.379,11763.893,4894.98,23.9,21,19,84.978,79.866,88,90,2278.046,2278.046,11.937,11.289,23.1,55,55,50,50,25ESXI0121
4412,05/14/2025,01:44:31,17.957,4.249,17.824,7.421,17.869,4.068,17.676,3.917,17.229,4.002,17.825,4.161,18.034,4,17.99,5.173,17.953,3.994,0,0,16.387,4.642,0,0,18.573,4.332,82.7,84.3,85.1,105.1,104.8,104.5,102.1,104.8,101.7,104.9,104,43.4,47.3,115,120.2,105.6,35.1,36.7,26.809,25.886,63.085,40.334,39.516,0.318,39.888,38.935,20.194,21.929,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.282,25.058,30.636,37.293,0,0,1083.363,18,8634.818,8050.282,8706.402,7939.913,10171.339,6479.473,11781.986,4894.98,23.9,21,18,85,79.882,83,88,2278.046,2278.509,11.94,11.289,23,55,55,50,50,25ESXI0121
4413,05/14/2025,01:45:31,17.922,4.243,17.861,7.382,17.81,4.082,17.694,3.898,17.212,4.018,17.86,4.174,18.024,4,18.016,5.193,17.966,3.981,0,0,16.278,4.616,0,0,18.805,4.332,82.7,84.3,85.1,105.1,104.8,104.5,102.1,104.8,101.6,104.9,103.9,43.4,47.3,115,120.2,104.1,35.1,36.6,26.191,25.326,62.821,40.211,40.082,0.448,40.217,39.113,19.674,22.431,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.347,25.077,30.697,37.322,0.003,0,1101.482,18,8634.818,8068.4,8706.402,7958.032,10171.339,6497.591,11800.104,4894.98,23.8,21,18,85.016,79.904,83,88,2278.509,2278.509,11.94,11.292,23.1,55,55,50,50,25ESXI0121
